game_id,game,config,time_budget_s,max_nodes,max_entries,agent_first,agent_second,winner,plies,end_reason,seed,workers
isolation.easy.mcts-random.t2,isolation,easy,0.5,50000,200000,mcts,random,first,9,no_moves,4062915810503684558,1
isolation.easy.heuristic-alpha_beta.t2,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,16,no_moves,478911824889062742,1
isolation.easy.alpha_beta-heuristic.t2,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,6018339394734014541,1
isolation.easy.heuristic-mcts.t2,isolation,easy,0.5,50000,200000,heuristic,mcts,second,18,no_moves,6453160974255813379,1
isolation.easy.mcts-heuristic.t2,isolation,easy,0.5,50000,200000,mcts,heuristic,first,11,no_moves,8475521212225225673,1
isolation.easy.alpha_beta-mcts.t2,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,8879719565871567186,1
isolation.easy.mcts-alpha_beta.t2,isolation,easy,0.5,50000,200000,mcts,alpha_beta,second,14,no_moves,2362420622248024305,1
isolation.main.random-heuristic.t2,isolation,main,0.1,50000,200000,random,heuristic,second,12,no_moves,8690457501101147746,1
isolation.main.heuristic-random.t2,isolation,main,0.1,50000,200000,heuristic,random,first,15,no_moves,6844048150079492492,1
isolation.main.random-alpha_beta.t2,isolation,main,0.1,50000,200000,random,alpha_beta,second,6,no_moves,4312843096355715770,1
isolation.main.alpha_beta-random.t2,isolation,main,0.1,50000,200000,alpha_beta,random,first,9,no_moves,9844880529266120950,1
isolation.main.random-mcts.t2,isolation,main,0.1,50000,200000,random,mcts,second,16,no_moves,4013419761360798399,1
isolation.main.mcts-random.t2,isolation,main,0.1,50000,200000,mcts,random,first,9,no_moves,6713968509939042409,1
isolation.main.heuristic-alpha_beta.t2,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,14,no_moves,15475741949634996659,1
isolation.main.alpha_beta-heuristic.t2,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,13302269816896417775,1
isolation.main.heuristic-mcts.t2,isolation,main,0.1,50000,200000,heuristic,mcts,second,20,no_moves,14285729193272187812,1
isolation.main.mcts-heuristic.t2,isolation,main,0.1,50000,200000,mcts,heuristic,second,14,no_moves,11072083303100102815,1
isolation.main.alpha_beta-mcts.t2,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,13,no_moves,7408133069298409397,1
isolation.main.mcts-alpha_beta.t2,isolation,main,0.1,50000,200000,mcts,alpha_beta,second,22,no_moves,16878384899318573554,1
isolation.hard.random-heuristic.t2,isolation,hard,0.02,50000,200000,random,heuristic,second,14,no_moves,13689904131015900001,1
isolation.hard.heuristic-random.t2,isolation,hard,0.02,50000,200000,heuristic,random,first,11,no_moves,10443142497691859521,1
isolation.hard.random-alpha_beta.t2,isolation,hard,0.02,50000,200000,random,alpha_beta,second,12,no_moves,1923386116459868045,1
isolation.hard.alpha_beta-random.t2,isolation,hard,0.02,50000,200000,alpha_beta,random,first,9,no_moves,18005565604644095490,1
isolation.hard.random-mcts.t2,isolation,hard,0.02,50000,200000,random,mcts,second,6,no_moves,7293905331757356367,1
isolation.hard.mcts-random.t2,isolation,hard,0.02,50000,200000,mcts,random,first,15,no_moves,10296377663089293702,1
isolation.hard.heuristic-alpha_beta.t2,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,18,no_moves,16456229393839515584,1
isolation.hard.alpha_beta-heuristic.t2,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,15151982113178754088,1
isolation.hard.heuristic-mcts.t2,isolation,hard,0.02,50000,200000,heuristic,mcts,second,18,no_moves,14956957541991720836,1
isolation.hard.mcts-heuristic.t2,isolation,hard,0.02,50000,200000,mcts,heuristic,first,15,no_moves,7039942622404183049,1
isolation.hard.alpha_beta-mcts.t2,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,13,no_moves,7039545737376265611,1
isolation.hard.mcts-alpha_beta.t2,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,22,no_moves,14516125290607614976,1
uttt.easy.random-heuristic.t2,uttt,easy,2.0,50000,200000,random,heuristic,second,32,line,10910964715676480487,1
uttt.easy.heuristic-random.t2,uttt,easy,2.0,50000,200000,heuristic,random,first,31,line,15423719834554637952,1
uttt.easy.random-alpha_beta.t2,uttt,easy,2.0,50000,200000,random,alpha_beta,second,32,line,9570701329131468874,1
uttt.easy.alpha_beta-random.t2,uttt,easy,2.0,50000,200000,alpha_beta,random,first,35,line,3122116163077775820,1
uttt.easy.random-mcts.t2,uttt,easy,2.0,50000,200000,random,mcts,second,48,line,14462763000874307489,1
uttt.easy.mcts-random.t2,uttt,easy,2.0,50000,200000,mcts,random,first,37,line,10211923381794046546,1
uttt.easy.heuristic-alpha_beta.t2,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,38,line,7499269331906992691,1
uttt.easy.alpha_beta-heuristic.t2,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,21,line,14907158094614545697,1
uttt.easy.heuristic-mcts.t2,uttt,easy,2.0,50000,200000,heuristic,mcts,second,28,line,15714139717999455511,1
uttt.easy.mcts-heuristic.t2,uttt,easy,2.0,50000,200000,mcts,heuristic,first,25,line,10956269118868859443,1
uttt.easy.alpha_beta-mcts.t2,uttt,easy,2.0,50000,200000,alpha_beta,mcts,first,49,line,9744698478735178402,1
uttt.easy.mcts-alpha_beta.t2,uttt,easy,2.0,50000,200000,mcts,alpha_beta,draw,56,early_draw,392986042133203421,1
uttt.main.random-heuristic.t2,uttt,main,0.5,50000,200000,random,heuristic,second,46,line,1764421094389593402,1
uttt.main.heuristic-random.t2,uttt,main,0.5,50000,200000,heuristic,random,draw,49,early_draw,9822235913445267002,1
uttt.main.random-alpha_beta.t2,uttt,main,0.5,50000,200000,random,alpha_beta,second,40,line,2792490381013479718,1
uttt.main.alpha_beta-random.t2,uttt,main,0.5,50000,200000,alpha_beta,random,first,27,line,13890804856967990160,1
uttt.main.random-mcts.t2,uttt,main,0.5,50000,200000,random,mcts,second,36,line,6867913929903272393,1
uttt.main.mcts-random.t2,uttt,main,0.5,50000,200000,mcts,random,first,39,line,12717232197126962718,1
uttt.main.heuristic-alpha_beta.t2,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,32,line,13734787080595367469,1
uttt.main.alpha_beta-heuristic.t2,uttt,main,0.5,50000,200000,alpha_beta,heuristic,first,35,line,1995083662133501413,1
uttt.main.heuristic-mcts.t2,uttt,main,0.5,50000,200000,heuristic,mcts,second,40,line,14339236099618391132,1
uttt.main.mcts-heuristic.t2,uttt,main,0.5,50000,200000,mcts,heuristic,first,29,line,8921327418789417442,1
uttt.main.alpha_beta-mcts.t2,uttt,main,0.5,50000,200000,alpha_beta,mcts,draw,54,early_draw,5799936257048139193,1
uttt.main.mcts-alpha_beta.t2,uttt,main,0.5,50000,200000,mcts,alpha_beta,second,46,line,5042334154532790706,1
uttt.hard.random-heuristic.t2,uttt,hard,0.1,50000,200000,random,heuristic,second,44,line,2325639244453265306,1
uttt.hard.heuristic-random.t2,uttt,hard,0.1,50000,200000,heuristic,random,first,43,line,13441191708340887023,1
uttt.hard.random-alpha_beta.t2,uttt,hard,0.1,50000,200000,random,alpha_beta,second,42,line,15221973626604502944,1
uttt.hard.alpha_beta-random.t2,uttt,hard,0.1,50000,200000,alpha_beta,random,first,35,line,15667146806432748709,1
uttt.hard.random-mcts.t2,uttt,hard,0.1,50000,200000,random,mcts,second,44,line,9643507460365834266,1
uttt.hard.mcts-random.t2,uttt,hard,0.1,50000,200000,mcts,random,first,27,line,10914563126245043185,1
uttt.hard.heuristic-alpha_beta.t2,uttt,hard,0.1,50000,200000,heuristic,alpha_beta,second,48,line,4113990868508463243,1
uttt.hard.alpha_beta-heuristic.t2,uttt,hard,0.1,50000,200000,alpha_beta,heuristic,first,39,line,13273460962708579796,1
uttt.hard.heuristic-mcts.t2,uttt,hard,0.1,50000,200000,heuristic,mcts,draw,42,early_draw,14999069400228653743,1
uttt.hard.mcts-heuristic.t2,uttt,hard,0.1,50000,200000,mcts,heuristic,first,43,line,3165864230859809857,1
uttt.hard.alpha_beta-mcts.t2,uttt,hard,0.1,50000,200000,alpha_beta,mcts,first,65,line,2418255348684653443,1
uttt.hard.mcts-alpha_beta.t2,uttt,hard,0.1,50000,200000,mcts,alpha_beta,second,34,line,16759276991094752053,1
ataxx.easy.random-heuristic.t2,ataxx,easy,2.0,50000,200000,random,heuristic,second,12,eliminated,929721748108100106,1
ataxx.easy.heuristic-random.t2,ataxx,easy,2.0,50000,200000,heuristic,random,first,7,eliminated,7444397670047037049,1
ataxx.easy.random-alpha_beta.t2,ataxx,easy,2.0,50000,200000,random,alpha_beta,second,8,eliminated,16904651568480113974,1
ataxx.easy.alpha_beta-random.t2,ataxx,easy,2.0,50000,200000,alpha_beta,random,first,27,eliminated,15052900483201428812,1
ataxx.easy.random-mcts.t2,ataxx,easy,2.0,50000,200000,random,mcts,second,14,eliminated,2146179344161062945,1
ataxx.easy.mcts-random.t2,ataxx,easy,2.0,50000,200000,mcts,random,first,13,eliminated,17507187760782576963,1
ataxx.easy.heuristic-alpha_beta.t2,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,80,board_full,18431529305128980799,1
ataxx.easy.alpha_beta-heuristic.t2,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,72,board_full,14872305179437199909,1
ataxx.easy.heuristic-mcts.t2,ataxx,easy,2.0,50000,200000,heuristic,mcts,first,79,board_full,1384005449932534065,1
ataxx.easy.mcts-heuristic.t2,ataxx,easy,2.0,50000,200000,mcts,heuristic,first,73,board_full,2771590025305455184,1
ataxx.easy.alpha_beta-mcts.t2,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,77,board_full,14997938511558541127,1
ataxx.easy.mcts-alpha_beta.t2,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,86,board_full,927124054161977175,1
ataxx.main.random-heuristic.t2,ataxx,main,0.5,50000,200000,random,heuristic,second,34,eliminated,2099801974189972504,1
ataxx.main.heuristic-random.t2,ataxx,main,0.5,50000,200000,heuristic,random,first,11,eliminated,6261724207703036272,1
ataxx.main.random-alpha_beta.t2,ataxx,main,0.5,50000,200000,random,alpha_beta,second,10,eliminated,11504224614818686156,1
ataxx.main.alpha_beta-random.t2,ataxx,main,0.5,50000,200000,alpha_beta,random,first,13,eliminated,15784267154607605072,1
ataxx.main.random-mcts.t2,ataxx,main,0.5,50000,200000,random,mcts,second,6,eliminated,11460039265061551342,1
ataxx.main.mcts-random.t2,ataxx,main,0.5,50000,200000,mcts,random,first,9,eliminated,11916550607904289928,1
ataxx.main.heuristic-alpha_beta.t2,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,second,73,board_full,4803209062891714456,1
ataxx.main.alpha_beta-heuristic.t2,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,76,board_full,174550684487083034,1
ataxx.main.heuristic-mcts.t2,ataxx,main,0.5,50000,200000,heuristic,mcts,second,86,board_full,5928001634081839492,1
ataxx.main.mcts-heuristic.t2,ataxx,main,0.5,50000,200000,mcts,heuristic,second,78,board_full,14320499619141944654,1
ataxx.main.alpha_beta-mcts.t2,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,83,board_full,9450399903684425403,1
ataxx.main.mcts-alpha_beta.t2,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,96,board_full,11353891164824894926,1
ataxx.hard.random-heuristic.t2,ataxx,hard,0.1,50000,200000,random,heuristic,second,20,eliminated,2879733809018666340,1
ataxx.hard.heuristic-random.t2,ataxx,hard,0.1,50000,200000,heuristic,random,first,13,eliminated,18206189465197979103,1
ataxx.hard.random-alpha_beta.t2,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,10,eliminated,7996811779344505761,1
ataxx.hard.alpha_beta-random.t2,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,7,eliminated,11617897484211331974,1
ataxx.hard.random-mcts.t2,ataxx,hard,0.1,50000,200000,random,mcts,second,6,eliminated,4235941758445434742,1
ataxx.hard.mcts-random.t2,ataxx,hard,0.1,50000,200000,mcts,random,first,5,eliminated,15226827518941193093,1
ataxx.hard.heuristic-alpha_beta.t2,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,second,68,board_full,9162031288000763491,1
ataxx.hard.alpha_beta-heuristic.t2,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,68,board_full,15007867040626413204,1
ataxx.hard.heuristic-mcts.t2,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,15,eliminated,8345185492311112040,1
ataxx.hard.mcts-heuristic.t2,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,18,eliminated,3651258257438829811,1
ataxx.hard.alpha_beta-mcts.t2,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,83,board_full,14669498127082223196,1
ataxx.hard.mcts-alpha_beta.t2,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,12,eliminated,177504673544579064,1
isolation.easy.random-heuristic.t3,isolation,easy,0.5,50000,200000,random,heuristic,first,15,no_moves,12187012591895435554,1
isolation.easy.heuristic-random.t3,isolation,easy,0.5,50000,200000,heuristic,random,first,19,no_moves,13787825669595120665,1
isolation.easy.random-alpha_beta.t3,isolation,easy,0.5,50000,200000,random,alpha_beta,second,8,no_moves,4045758424822192367,1
isolation.easy.alpha_beta-random.t3,isolation,easy,0.5,50000,200000,alpha_beta,random,first,11,no_moves,9223362675333468631,1
isolation.easy.random-mcts.t3,isolation,easy,0.5,50000,200000,random,mcts,second,14,no_moves,3866920836103310178,1
isolation.easy.mcts-random.t3,isolation,easy,0.5,50000,200000,mcts,random,first,13,no_moves,7523523616719385952,1
isolation.easy.heuristic-alpha_beta.t3,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,14,no_moves,2364495534432039699,1
isolation.easy.alpha_beta-heuristic.t3,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,3594258268113150272,1
isolation.easy.heuristic-mcts.t3,isolation,easy,0.5,50000,200000,heuristic,mcts,second,16,no_moves,11525853661137755339,1
isolation.easy.mcts-heuristic.t3,isolation,easy,0.5,50000,200000,mcts,heuristic,first,17,no_moves,3664259062933489897,1
isolation.easy.alpha_beta-mcts.t3,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,7098542850595734293,1
isolation.easy.mcts-alpha_beta.t3,isolation,easy,0.5,50000,200000,mcts,alpha_beta,second,22,no_moves,17568132434749712234,1
isolation.main.random-heuristic.t3,isolation,main,0.1,50000,200000,random,heuristic,second,10,no_moves,11669345880606432997,1
isolation.main.heuristic-random.t3,isolation,main,0.1,50000,200000,heuristic,random,first,17,no_moves,15842344332039895745,1
isolation.main.random-alpha_beta.t3,isolation,main,0.1,50000,200000,random,alpha_beta,second,10,no_moves,11645794683873004615,1
isolation.main.alpha_beta-random.t3,isolation,main,0.1,50000,200000,alpha_beta,random,first,7,no_moves,3027996920153242472,1
isolation.main.random-mcts.t3,isolation,main,0.1,50000,200000,random,mcts,second,10,no_moves,1752827784429626498,1
isolation.main.mcts-random.t3,isolation,main,0.1,50000,200000,mcts,random,first,13,no_moves,5366616024427428774,1
isolation.main.heuristic-alpha_beta.t3,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,14,no_moves,12825262141203751668,1
isolation.main.alpha_beta-heuristic.t3,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,1968904464877869646,1
isolation.main.heuristic-mcts.t3,isolation,main,0.1,50000,200000,heuristic,mcts,first,11,no_moves,4846208689206148091,1
isolation.main.mcts-heuristic.t3,isolation,main,0.1,50000,200000,mcts,heuristic,first,15,no_moves,5431474921405861733,1
isolation.main.alpha_beta-mcts.t3,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,11,no_moves,14225352130350491661,1
isolation.main.mcts-alpha_beta.t3,isolation,main,0.1,50000,200000,mcts,alpha_beta,first,17,no_moves,3817800832626461706,1
isolation.hard.random-heuristic.t3,isolation,hard,0.02,50000,200000,random,heuristic,second,12,no_moves,13641437654698091789,1
isolation.hard.heuristic-random.t3,isolation,hard,0.02,50000,200000,heuristic,random,first,9,no_moves,1256943561073956165,1
isolation.hard.random-alpha_beta.t3,isolation,hard,0.02,50000,200000,random,alpha_beta,second,8,no_moves,3553534873128410755,1
isolation.hard.alpha_beta-random.t3,isolation,hard,0.02,50000,200000,alpha_beta,random,first,5,no_moves,17386321700708618667,1
isolation.hard.random-mcts.t3,isolation,hard,0.02,50000,200000,random,mcts,second,18,no_moves,1576701538482244580,1
isolation.hard.mcts-random.t3,isolation,hard,0.02,50000,200000,mcts,random,first,11,no_moves,3535630338395904068,1
isolation.hard.heuristic-alpha_beta.t3,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,14,no_moves,4549718103118058949,1
isolation.hard.alpha_beta-heuristic.t3,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,5408374310101572626,1
isolation.hard.heuristic-mcts.t3,isolation,hard,0.02,50000,200000,heuristic,mcts,second,12,no_moves,10992017955254702036,1
isolation.hard.mcts-heuristic.t3,isolation,hard,0.02,50000,200000,mcts,heuristic,second,12,no_moves,5911299711811123921,1
isolation.hard.alpha_beta-mcts.t3,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,13,no_moves,1165102266733456489,1
isolation.hard.mcts-alpha_beta.t3,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,20,no_moves,9618203827928758210,1
uttt.easy.random-heuristic.t3,uttt,easy,2.0,50000,200000,random,heuristic,second,34,line,8083891599741100669,1
uttt.easy.heuristic-random.t3,uttt,easy,2.0,50000,200000,heuristic,random,first,39,line,4923283014788858690,1
uttt.easy.random-alpha_beta.t3,uttt,easy,2.0,50000,200000,random,alpha_beta,second,40,line,15855720845146269370,1
uttt.easy.alpha_beta-random.t3,uttt,easy,2.0,50000,200000,alpha_beta,random,first,37,line,7300612374873049037,1
uttt.easy.random-mcts.t3,uttt,easy,2.0,50000,200000,random,mcts,second,32,line,4928159366563968283,1
uttt.easy.mcts-random.t3,uttt,easy,2.0,50000,200000,mcts,random,first,35,line,14159520227996921380,1
uttt.easy.heuristic-alpha_beta.t3,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,32,line,2649754952185098424,1
uttt.easy.alpha_beta-heuristic.t3,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,37,line,11956772450981549930,1
uttt.easy.heuristic-mcts.t3,uttt,easy,2.0,50000,200000,heuristic,mcts,second,26,line,3951203756346115942,1
uttt.easy.mcts-heuristic.t3,uttt,easy,2.0,50000,200000,mcts,heuristic,first,39,line,4681409076310679680,1
uttt.easy.alpha_beta-mcts.t3,uttt,easy,2.0,50000,200000,alpha_beta,mcts,first,53,line,9229310023838295203,1
uttt.easy.mcts-alpha_beta.t3,uttt,easy,2.0,50000,200000,mcts,alpha_beta,draw,61,early_draw,6622731478367306931,1
uttt.main.random-heuristic.t3,uttt,main,0.5,50000,200000,random,heuristic,second,40,line,17215363694896167116,1
uttt.main.heuristic-random.t3,uttt,main,0.5,50000,200000,heuristic,random,first,29,line,7576937156119957406,1
uttt.main.random-alpha_beta.t3,uttt,main,0.5,50000,200000,random,alpha_beta,second,44,line,12770450802034799967,1
uttt.main.alpha_beta-random.t3,uttt,main,0.5,50000,200000,alpha_beta,random,first,47,line,16489995785132718952,1
uttt.main.random-mcts.t3,uttt,main,0.5,50000,200000,random,mcts,second,42,line,12046930114227766894,1
uttt.main.mcts-random.t3,uttt,main,0.5,50000,200000,mcts,random,first,35,line,10524917867086435805,1
uttt.main.heuristic-alpha_beta.t3,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,40,line,2651649915159409137,1
