game_id,ply,agent,side,tag,elapsed_s,nodes,simulations,depth,move,legal_move_count,tt_lookups,tt_hits,tt_size,mcts_tree_nodes,mcts_reused_nodes
isolation.main.heuristic-mcts.t0,5,mcts,1,time-limited,0.100018,,4830,,e3,3,,,,4741,169
isolation.main.heuristic-mcts.t0,6,heuristic,0,normal,0.000033,6,,,a4,6,,,,,
isolation.main.heuristic-mcts.t0,7,mcts,1,time-limited,0.100012,,10147,,e5,4,,,,4391,626
isolation.main.heuristic-mcts.t0,8,heuristic,0,normal,0.000046,10,,,b4,10,,,,,
isolation.main.heuristic-mcts.t0,9,mcts,1,time-limited,0.100014,,13028,,d4,3,,,,3137,154
isolation.main.heuristic-mcts.t0,10,heuristic,0,normal,0.000038,7,,,b3,7,,,,,
isolation.main.heuristic-mcts.t0,11,mcts,1,time-limited,0.100014,,19444,,e4,3,,,,595,549
isolation.main.heuristic-mcts.t0,12,heuristic,0,normal,0.000033,6,,,d5,6,,,,,
isolation.main.mcts-heuristic.t0,0,mcts,0,time-limited,0.100020,,3407,,c2,11,,,,3408,0
isolation.main.mcts-heuristic.t0,1,heuristic,1,normal,0.000046,8,,,d2,8,,,,,
isolation.main.mcts-heuristic.t0,2,mcts,0,time-limited,0.100016,,3444,,c3,10,,,,3458,33
isolation.main.mcts-heuristic.t0,3,heuristic,1,normal,0.000041,7,,,d4,7,,,,,
isolation.main.mcts-heuristic.t0,4,mcts,0,time-limited,0.100032,,7149,,c4,9,,,,4230,95
isolation.main.mcts-heuristic.t0,5,heuristic,1,normal,0.000029,5,,,e4,5,,,,,
isolation.main.mcts-heuristic.t0,6,mcts,0,time-limited,0.100011,,10327,,e2,8,,,,6359,640
isolation.main.mcts-heuristic.t0,7,heuristic,1,normal,0.000023,4,,,e3,4,,,,,
isolation.main.mcts-heuristic.t0,8,mcts,0,time-limited,0.100015,,39983,,d1,3,,,,8,8
isolation.main.mcts-heuristic.t0,9,heuristic,1,normal,0.000015,1,,,d3,1,,,,,
isolation.main.mcts-heuristic.t0,10,mcts,0,time-limited,0.100012,,59882,,e1,1,,,,2,2
isolation.main.alpha_beta-mcts.t0,0,alpha_beta,0,time-limited,0.107691,26568,,7,c2,11,8523,2316,6202,,
isolation.main.alpha_beta-mcts.t0,1,mcts,1,time-limited,0.100022,,4054,,a3,8,,,,4050,0
isolation.main.alpha_beta-mcts.t0,2,alpha_beta,0,time-limited,0.100020,31062,,9,c3,12,13377,6372,13207,,
isolation.main.alpha_beta-mcts.t0,3,mcts,1,time-limited,0.100014,,5151,,b4,7,,,,5099,81
isolation.main.alpha_beta-mcts.t0,4,alpha_beta,0,normal,0.091062,29860,,11,c4,10,17524,10964,19767,,
isolation.main.alpha_beta-mcts.t0,5,mcts,1,time-limited,0.100015,,12057,,b1,6,,,,3751,714
isolation.main.alpha_beta-mcts.t0,6,alpha_beta,0,normal,0.002405,778,,7,b3,8,391,240,19918,,
isolation.main.alpha_beta-mcts.t0,7,mcts,1,time-limited,0.100016,,23483,,a1,3,,,,57,57
isolation.main.alpha_beta-mcts.t0,8,alpha_beta,0,normal,0.000163,42,,5,a4,3,24,20,19922,,
isolation.main.alpha_beta-mcts.t0,9,mcts,1,time-limited,0.100134,,24046,,b2,2,,,,15,15
isolation.main.alpha_beta-mcts.t0,10,alpha_beta,0,normal,0.000098,12,,3,a5,2,6,4,19924,,
isolation.main.alpha_beta-mcts.t0,11,mcts,1,time-limited,0.100032,,46494,,a2,1,,,,3,3
isolation.main.alpha_beta-mcts.t0,12,alpha_beta,0,normal,0.000038,1,,1,b5,1,0,0,19924,,
isolation.main.mcts-alpha_beta.t0,0,mcts,0,time-limited,0.100018,,3411,,b5,11,,,,3412,0
isolation.main.mcts-alpha_beta.t0,1,alpha_beta,1,time-limited,0.100061,24105,,6,c4,11,6824,1398,5423,,
isolation.main.mcts-alpha_beta.t0,2,mcts,0,time-limited,0.100019,,3548,,b2,6,,,,3583,36
isolation.main.mcts-alpha_beta.t0,3,alpha_beta,1,time-limited,0.100288,29687,,8,c2,11,13087,4777,13732,,
isolation.main.mcts-alpha_beta.t0,4,mcts,0,time-limited,0.100018,,5102,,e5,9,,,,5155,88
isolation.main.mcts-alpha_beta.t0,5,alpha_beta,1,time-limited,0.100031,28517,,10,c3,9,16676,9665,20743,,
isolation.main.mcts-alpha_beta.t0,6,mcts,0,time-limited,0.100026,,4940,,d4,6,,,,4525,152
isolation.main.mcts-alpha_beta.t0,7,alpha_beta,1,normal,0.084250,22619,,16,b4,8,18836,16295,23284,,
isolation.main.mcts-alpha_beta.t0,8,mcts,0,time-limited,0.100019,,4912,,d5,6,,,,5260,538
isolation.main.mcts-alpha_beta.t0,9,alpha_beta,1,normal,0.004994,1420,,12,a4,4,998,752,23530,,
isolation.main.mcts-alpha_beta.t0,10,mcts,0,time-limited,0.100495,,6318,,e4,1,,,,4843,455
isolation.main.mcts-alpha_beta.t0,11,alpha_beta,1,normal,0.001138,243,,6,a2,5,122,75,23577,,
isolation.main.mcts-alpha_beta.t0,12,mcts,0,time-limited,0.100015,,19529,,e1,4,,,,381,381
isolation.main.mcts-alpha_beta.t0,13,alpha_beta,1,normal,0.000206,55,,4,a3,4,33,24,23586,,
isolation.main.mcts-alpha_beta.t0,14,mcts,0,time-limited,0.100015,,30909,,d1,4,,,,23,23
isolation.main.mcts-alpha_beta.t0,15,alpha_beta,1,normal,0.000038,3,,2,b3,1,1,1,23586,,
isolation.main.mcts-alpha_beta.t0,16,mcts,0,time-limited,0.100012,,51124,,d3,3,,,,4,4
isolation.hard.random-heuristic.t0,0,random,0,normal,0.000012,1,,,d4,11,,,,,
isolation.hard.random-heuristic.t0,1,heuristic,1,normal,0.000067,11,,,c3,11,,,,,
isolation.hard.random-heuristic.t0,2,random,0,normal,0.000002,1,,,d1,10,,,,,
isolation.hard.random-heuristic.t0,3,heuristic,1,normal,0.000054,12,,,c2,12,,,,,
isolation.hard.random-heuristic.t0,4,random,0,normal,0.000002,1,,,d2,4,,,,,
isolation.hard.random-heuristic.t0,5,heuristic,1,normal,0.000033,7,,,a2,7,,,,,
isolation.hard.random-heuristic.t0,6,random,0,normal,0.000002,1,,,e1,4,,,,,
isolation.hard.random-heuristic.t0,7,heuristic,1,normal,0.000034,9,,,b3,9,,,,,
isolation.hard.random-heuristic.t0,8,random,0,normal,0.000002,1,,,e4,4,,,,,
isolation.hard.random-heuristic.t0,9,heuristic,1,normal,0.000034,8,,,b5,8,,,,,
isolation.hard.random-heuristic.t0,10,random,0,normal,0.000002,1,,,e3,5,,,,,
isolation.hard.random-heuristic.t0,11,heuristic,1,normal,0.000024,6,,,c4,6,,,,,
isolation.hard.random-heuristic.t0,12,random,0,normal,0.000002,1,,,e2,2,,,,,
isolation.hard.random-heuristic.t0,13,heuristic,1,normal,0.000015,4,,,d3,4,,,,,
isolation.hard.heuristic-random.t0,0,heuristic,0,normal,0.000058,11,,,c3,11,,,,,
isolation.hard.heuristic-random.t0,1,random,1,normal,0.000002,1,,,a3,9,,,,,
isolation.hard.heuristic-random.t0,2,heuristic,0,normal,0.000060,13,,,b3,13,,,,,
isolation.hard.heuristic-random.t0,3,random,1,normal,0.000002,1,,,b2,6,,,,,
isolation.hard.heuristic-random.t0,4,heuristic,0,normal,0.000036,8,,,c2,8,,,,,
isolation.hard.heuristic-random.t0,5,random,1,normal,0.000002,1,,,a2,3,,,,,
isolation.hard.heuristic-random.t0,6,heuristic,0,normal,0.000051,6,,,e4,6,,,,,
isolation.hard.heuristic-random.t0,7,random,1,normal,0.000002,1,,,a1,2,,,,,
isolation.hard.heuristic-random.t0,8,heuristic,0,normal,0.000037,10,,,d4,10,,,,,
isolation.hard.heuristic-random.t0,9,random,1,normal,0.000002,1,,,b1,1,,,,,
isolation.hard.heuristic-random.t0,10,heuristic,0,normal,0.000015,9,,,d1,9,,,,,
isolation.hard.random-alpha_beta.t0,0,random,0,normal,0.000004,1,,,d5,11,,,,,
isolation.hard.random-alpha_beta.t0,1,alpha_beta,1,time-limited,0.020066,5146,,5,c4,11,1296,228,1067,,
isolation.hard.random-alpha_beta.t0,2,random,0,normal,0.000006,1,,,e5,6,,,,,
isolation.hard.random-alpha_beta.t0,3,alpha_beta,1,time-limited,0.020019,5609,,6,c3,11,2096,676,2487,,
isolation.hard.random-alpha_beta.t0,4,random,0,normal,0.000005,1,,,e3,5,,,,,
isolation.hard.random-alpha_beta.t0,5,alpha_beta,1,time-limited,0.020042,5944,,7,d3,11,2752,1289,3950,,
isolation.hard.random-alpha_beta.t0,6,random,0,normal,0.000006,1,,,d4,5,,,,,
isolation.hard.random-alpha_beta.t0,7,alpha_beta,1,normal,0.000032,6,,1,e4,6,0,0,3950,,
isolation.hard.alpha_beta-random.t0,0,alpha_beta,0,time-limited,0.020079,3226,,5,c2,11,908,274,634,,
isolation.hard.alpha_beta-random.t0,1,random,1,normal,0.000007,1,,,d2,8,,,,,
isolation.hard.alpha_beta-random.t0,2,alpha_beta,0,time-limited,0.020153,5209,,6,c3,10,2074,748,1960,,
isolation.hard.alpha_beta-random.t0,3,random,1,normal,0.000007,1,,,d4,7,,,,,
isolation.hard.alpha_beta-random.t0,4,alpha_beta,0,time-limited,0.020031,3177,,6,c4,9,1334,565,2728,,
isolation.hard.alpha_beta-random.t0,5,random,1,normal,0.000007,1,,,d5,5,,,,,
isolation.hard.alpha_beta-random.t0,6,alpha_beta,0,normal,0.000084,16,,2,d3,7,7,7,2728,,
isolation.hard.alpha_beta-random.t0,7,random,1,normal,0.000003,1,,,e4,2,,,,,
isolation.hard.alpha_beta-random.t0,8,alpha_beta,0,normal,0.000020,4,,2,e3,2,2,2,2728,,
isolation.hard.alpha_beta-random.t0,9,random,1,normal,0.000002,1,,,e5,1,,,,,
isolation.hard.alpha_beta-random.t0,10,alpha_beta,0,normal,0.000007,2,,1,e2,2,0,0,2728,,
isolation.hard.random-mcts.t0,0,random,0,normal,0.000007,1,,,a5,11,,,,,
isolation.hard.random-mcts.t0,1,mcts,1,time-limited,0.020010,,640,,c3,11,,,,641,0
isolation.hard.random-mcts.t0,2,random,0,normal,0.000003,1,,,b4,6,,,,,
isolation.hard.random-mcts.t0,3,mcts,1,time-limited,0.020018,,888,,c4,12,,,,898,10
isolation.hard.random-mcts.t0,4,random,0,normal,0.000004,1,,,a3,6,,,,,
isolation.hard.random-mcts.t0,5,mcts,1,time-limited,0.020017,,1229,,b3,8,,,,1185,18
isolation.hard.random-mcts.t0,6,random,0,normal,0.000003,1,,,b2,4,,,,,
isolation.hard.random-mcts.t0,7,mcts,1,time-limited,0.020014,,2682,,c2,4,,,,1568,148
isolation.hard.random-mcts.t0,8,random,0,normal,0.000005,1,,,a2,3,,,,,
isolation.hard.random-mcts.t0,9,mcts,1,time-limited,0.020015,,4106,,e2,6,,,,484,484
isolation.hard.random-mcts.t0,10,random,0,normal,0.000007,1,,,b1,2,,,,,
isolation.hard.random-mcts.t0,11,mcts,1,time-limited,0.020014,,5944,,e4,7,,,,48,48
isolation.hard.random-mcts.t0,12,random,0,normal,0.000006,1,,,a1,1,,,,,
isolation.hard.random-mcts.t0,13,mcts,1,time-limited,0.020010,,10840,,d5,5,,,,6,6
isolation.hard.mcts-random.t0,0,mcts,0,time-limited,0.020013,,713,,a3,11,,,,714,0
isolation.hard.mcts-random.t0,1,random,1,normal,0.000005,1,,,b2,10,,,,,
isolation.hard.mcts-random.t0,2,mcts,0,time-limited,0.020029,,579,,b4,9,,,,589,10
isolation.hard.mcts-random.t0,3,random,1,normal,0.000006,1,,,e2,10,,,,,
isolation.hard.mcts-random.t0,4,mcts,0,time-limited,0.020025,,865,,d4,10,,,,872,9
isolation.hard.mcts-random.t0,5,random,1,normal,0.000008,1,,,d2,10,,,,,
isolation.hard.mcts-random.t0,6,mcts,0,time-limited,0.020024,,1095,,c3,7,,,,1080,6
isolation.hard.mcts-random.t0,7,random,1,normal,0.000008,1,,,d3,5,,,,,
isolation.hard.mcts-random.t0,8,mcts,0,time-limited,0.020036,,2973,,c4,3,,,,710,36
isolation.hard.mcts-random.t0,9,random,1,normal,0.000005,1,,,b1,4,,,,,
isolation.hard.mcts-random.t0,10,mcts,0,time-limited,0.020015,,4962,,b3,4,,,,108,89
isolation.hard.mcts-random.t0,11,random,1,normal,0.000005,1,,,a2,3,,,,,
isolation.hard.mcts-random.t0,12,mcts,0,time-limited,0.020038,,7164,,a4,3,,,,12,12
isolation.hard.mcts-random.t0,13,random,1,normal,0.000013,1,,,a1,1,,,,,
isolation.hard.mcts-random.t0,14,mcts,0,time-limited,0.020033,,12790,,b5,2,,,,3,3
isolation.hard.heuristic-alpha_beta.t0,0,heuristic,0,normal,0.000076,11,,,c3,11,,,,,
isolation.hard.heuristic-alpha_beta.t0,1,alpha_beta,1,time-limited,0.020039,4858,,5,b1,9,1286,275,1010,,
isolation.hard.heuristic-alpha_beta.t0,2,heuristic,0,normal,0.000067,14,,,b3,14,,,,,
isolation.hard.heuristic-alpha_beta.t0,3,alpha_beta,1,time-limited,0.020045,5353,,6,e4,6,1876,525,2358,,
isolation.hard.heuristic-alpha_beta.t0,4,heuristic,0,normal,0.000068,10,,,c4,10,,,,,
isolation.hard.heuristic-alpha_beta.t0,5,alpha_beta,1,time-limited,0.020045,6167,,8,e2,8,3278,1582,4053,,
isolation.hard.heuristic-alpha_beta.t0,6,heuristic,0,normal,0.000040,6,,,d3,6,,,,,
isolation.hard.heuristic-alpha_beta.t0,7,alpha_beta,1,normal,0.011089,3735,,11,c2,7,2551,1710,4894,,
isolation.hard.heuristic-alpha_beta.t0,8,heuristic,0,normal,0.000035,5,,,d2,5,,,,,
isolation.hard.heuristic-alpha_beta.t0,9,alpha_beta,1,normal,0.000045,9,,2,b2,3,3,3,4894,,
isolation.hard.heuristic-alpha_beta.t0,10,heuristic,0,normal,0.000014,3,,,e1,3,,,,,
isolation.hard.heuristic-alpha_beta.t0,11,alpha_beta,1,normal,0.000071,28,,3,a3,3,9,5,4898,,
isolation.hard.heuristic-alpha_beta.t0,12,heuristic,0,normal,0.000006,1,,,d1,1,,,,,
isolation.hard.heuristic-alpha_beta.t0,13,alpha_beta,1,normal,0.000012,5,,1,a4,5,0,0,4898,,
isolation.hard.alpha_beta-heuristic.t0,0,alpha_beta,0,time-limited,0.020079,4682,,5,c2,11,1466,375,1091,,
isolation.hard.alpha_beta-heuristic.t0,1,heuristic,1,normal,0.000056,8,,,b2,8,,,,,
isolation.hard.alpha_beta-heuristic.t0,2,alpha_beta,0,time-limited,0.020053,5225,,6,c3,10,1848,648,2290,,
isolation.hard.alpha_beta-heuristic.t0,3,heuristic,1,normal,0.000051,7,,,b4,7,,,,,
isolation.hard.alpha_beta-heuristic.t0,4,alpha_beta,0,time-limited,0.020050,5928,,7,c4,9,2624,1069,3845,,
isolation.hard.alpha_beta-heuristic.t0,5,heuristic,1,normal,0.000033,5,,,a4,5,,,,,
isolation.hard.alpha_beta-heuristic.t0,6,alpha_beta,0,normal,0.002093,664,,5,a2,8,273,117,4001,,
isolation.hard.alpha_beta-heuristic.t0,7,heuristic,1,normal,0.000021,4,,,b3,4,,,,,
isolation.hard.alpha_beta-heuristic.t0,8,alpha_beta,0,normal,0.000015,3,,1,a3,3,0,0,4001,,
isolation.hard.heuristic-mcts.t0,0,heuristic,0,normal,0.000076,11,,,c3,11,,,,,
isolation.hard.heuristic-mcts.t0,1,mcts,1,time-limited,0.023101,,292,,d2,9,,,,293,0
isolation.hard.heuristic-mcts.t0,2,heuristic,0,normal,0.000070,12,,,d3,12,,,,,
isolation.hard.heuristic-mcts.t0,3,mcts,1,time-limited,0.020026,,860,,b2,7,,,,864,4
isolation.hard.heuristic-mcts.t0,4,heuristic,0,normal,0.000057,9,,,e4,9,,,,,
isolation.hard.heuristic-mcts.t0,5,mcts,1,time-limited,0.020077,,935,,a1,8,,,,956,21
isolation.hard.heuristic-mcts.t0,6,heuristic,0,normal,0.000044,9,,,a4,9,,,,,
isolation.hard.heuristic-mcts.t0,7,mcts,1,time-limited,0.020012,,1459,,a2,3,,,,1112,18
isolation.hard.heuristic-mcts.t0,8,heuristic,0,normal,0.000043,9,,,b3,9,,,,,
isolation.hard.heuristic-mcts.t0,9,mcts,1,time-limited,0.020015,,4166,,b1,2,,,,488,124
isolation.hard.heuristic-mcts.t0,10,heuristic,0,normal,0.000032,7,,,c2,7,,,,,
isolation.hard.mcts-heuristic.t0,0,mcts,0,time-limited,0.020023,,607,,c2,11,,,,608,0
isolation.hard.mcts-heuristic.t0,1,heuristic,1,normal,0.000080,8,,,d2,8,,,,,
isolation.hard.mcts-heuristic.t0,2,mcts,0,time-limited,0.020035,,736,,c4,10,,,,745,9
isolation.hard.mcts-heuristic.t0,3,heuristic,1,normal,0.000062,10,,,c3,10,,,,,
isolation.hard.mcts-heuristic.t0,4,mcts,0,time-limited,0.020011,,991,,b3,10,,,,1000,9
isolation.hard.mcts-heuristic.t0,5,heuristic,1,normal,0.000041,8,,,a1,8,,,,,
isolation.hard.mcts-heuristic.t0,6,mcts,0,time-limited,0.020015,,3241,,a3,7,,,,509,21
isolation.hard.mcts-heuristic.t0,7,heuristic,1,normal,0.000027,3,,,b2,3,,,,,
isolation.hard.mcts-heuristic.t0,8,mcts,0,time-limited,0.020016,,5056,,a4,4,,,,84,84
isolation.hard.mcts-heuristic.t0,9,heuristic,1,normal,0.000019,2,,,a2,2,,,,,
isolation.hard.mcts-heuristic.t0,10,mcts,0,time-limited,0.020008,,7278,,b5,3,,,,13,13
isolation.hard.mcts-heuristic.t0,11,heuristic,1,normal,0.000012,1,,,b1,1,,,,,
isolation.hard.mcts-heuristic.t0,12,mcts,0,time-limited,0.020014,,12093,,b4,2,,,,3,3
isolation.hard.alpha_beta-mcts.t0,0,alpha_beta,0,time-limited,0.020052,5194,,5,c2,11,1671,430,1241,,
isolation.hard.alpha_beta-mcts.t0,1,mcts,1,time-limited,0.020013,,839,,e1,8,,,,840,0
isolation.hard.alpha_beta-mcts.t0,2,alpha_beta,0,time-limited,0.020016,5833,,6,c3,12,2366,695,2912,,
isolation.hard.alpha_beta-mcts.t0,3,mcts,1,time-limited,0.020006,,947,,e4,6,,,,958,11
isolation.hard.alpha_beta-mcts.t0,4,alpha_beta,0,time-limited,0.020032,6743,,8,d4,12,3669,1913,4667,,
isolation.hard.alpha_beta-mcts.t0,5,mcts,1,time-limited,0.020008,,1632,,e2,5,,,,1254,16
isolation.hard.alpha_beta-mcts.t0,6,alpha_beta,0,normal,0.001309,420,,5,d3,9,173,92,4748,,
isolation.hard.alpha_beta-mcts.t0,7,mcts,1,time-limited,0.020029,,4849,,e3,3,,,,260,102
isolation.hard.alpha_beta-mcts.t0,8,alpha_beta,0,normal,0.000032,4,,1,d2,4,0,0,4748,,
isolation.hard.mcts-alpha_beta.t0,0,mcts,0,time-limited,0.020011,,772,,c4,11,,,,773,0
isolation.hard.mcts-alpha_beta.t0,1,alpha_beta,1,time-limited,0.020024,5770,,5,c3,10,1867,375,1491,,
isolation.hard.mcts-alpha_beta.t0,2,mcts,0,time-limited,0.020015,,919,,b5,10,,,,929,10
isolation.hard.mcts-alpha_beta.t0,3,alpha_beta,1,normal,0.018178,5927,,7,b3,13,2224,1059,2656,,
isolation.hard.mcts-alpha_beta.t0,4,mcts,0,time-limited,0.020008,,890,,a5,3,,,,714,15
isolation.hard.mcts-alpha_beta.t0,5,alpha_beta,1,normal,0.000121,33,,3,a4,8,19,19,2656,,
isolation.hard.mcts-alpha_beta.t0,6,mcts,0,time-limited,0.020008,,5545,,b4,1,,,,519,27
isolation.hard.mcts-alpha_beta.t0,7,alpha_beta,1,normal,0.000025,3,,1,a3,3,0,0,2656,,
uttt.easy.random-heuristic.t0,0,random,0,normal,0.000010,1,,,7.8,81,,,,,
uttt.easy.random-heuristic.t0,1,heuristic,1,normal,0.000691,9,,,8.7,9,,,,,
uttt.easy.random-heuristic.t0,2,random,0,normal,0.000003,1,,,7.0,8,,,,,
uttt.easy.random-heuristic.t0,3,heuristic,1,normal,0.000652,9,,,0.1,9,,,,,
uttt.easy.random-heuristic.t0,4,random,0,normal,0.000002,1,,,1.0,9,,,,,
uttt.easy.random-heuristic.t0,5,heuristic,1,normal,0.000579,8,,,0.4,8,,,,,
uttt.easy.random-heuristic.t0,6,random,0,normal,0.000002,1,,,4.3,9,,,,,
uttt.easy.random-heuristic.t0,7,heuristic,1,normal,0.000669,9,,,3.3,9,,,,,
uttt.easy.random-heuristic.t0,8,random,0,normal,0.000002,1,,,3.0,8,,,,,
uttt.easy.random-heuristic.t0,9,heuristic,1,normal,0.000539,7,,,0.7,7,,,,,
uttt.easy.random-heuristic.t0,10,random,0,normal,0.000002,1,,,7.3,7,,,,,
uttt.easy.random-heuristic.t0,11,heuristic,1,normal,0.000458,7,,,3.4,7,,,,,
uttt.easy.random-heuristic.t0,12,random,0,normal,0.000002,1,,,4.4,8,,,,,
uttt.easy.random-heuristic.t0,13,heuristic,1,normal,0.000484,7,,,4.5,7,,,,,
uttt.easy.random-heuristic.t0,14,random,0,normal,0.000002,1,,,5.5,9,,,,,
uttt.easy.random-heuristic.t0,15,heuristic,1,normal,0.000544,8,,,5.6,8,,,,,
uttt.easy.random-heuristic.t0,16,random,0,normal,0.000002,1,,,6.6,9,,,,,
uttt.easy.random-heuristic.t0,17,heuristic,1,normal,0.000533,8,,,6.4,8,,,,,
uttt.easy.random-heuristic.t0,18,random,0,normal,0.000002,1,,,4.6,6,,,,,
uttt.easy.random-heuristic.t0,19,heuristic,1,normal,0.000472,7,,,6.1,7,,,,,
uttt.easy.random-heuristic.t0,20,random,0,normal,0.000002,1,,,1.2,8,,,,,
uttt.easy.random-heuristic.t0,21,heuristic,1,normal,0.000617,9,,,2.2,9,,,,,
uttt.easy.random-heuristic.t0,22,random,0,normal,0.000002,1,,,2.8,8,,,,,
uttt.easy.random-heuristic.t0,23,heuristic,1,normal,0.000556,8,,,8.1,8,,,,,
uttt.easy.random-heuristic.t0,24,random,0,normal,0.000002,1,,,1.5,7,,,,,
uttt.easy.random-heuristic.t0,25,heuristic,1,normal,0.000472,7,,,5.7,7,,,,,
uttt.easy.random-heuristic.t0,26,random,0,normal,0.000002,1,,,7.5,6,,,,,
uttt.easy.random-heuristic.t0,27,heuristic,1,normal,0.000408,6,,,5.8,6,,,,,
uttt.easy.random-heuristic.t0,28,random,0,normal,0.000002,1,,,8.4,7,,,,,
uttt.easy.random-heuristic.t0,29,heuristic,1,normal,0.000300,5,,,4.2,5,,,,,
uttt.easy.random-heuristic.t0,30,random,0,normal,0.000002,1,,,2.5,7,,,,,
uttt.easy.random-heuristic.t0,31,heuristic,1,normal,0.002425,39,,,4.8,39,,,,,
uttt.easy.random-heuristic.t0,32,random,0,normal,0.000002,1,,,8.3,6,,,,,
uttt.easy.random-heuristic.t0,33,heuristic,1,normal,0.000287,6,,,3.5,6,,,,,
uttt.easy.heuristic-random.t0,0,heuristic,0,normal,0.006001,81,,,2.8,81,,,,,
uttt.easy.heuristic-random.t0,1,random,1,normal,0.000003,1,,,8.2,9,,,,,
uttt.easy.heuristic-random.t0,2,heuristic,0,normal,0.000632,8,,,2.4,8,,,,,
uttt.easy.heuristic-random.t0,3,random,1,normal,0.000002,1,,,4.5,9,,,,,
uttt.easy.heuristic-random.t0,4,heuristic,0,normal,0.000729,9,,,5.6,9,,,,,
uttt.easy.heuristic-random.t0,5,random,1,normal,0.000003,1,,,6.0,9,,,,,
uttt.easy.heuristic-random.t0,6,heuristic,0,normal,0.000726,9,,,0.8,9,,,,,
uttt.easy.heuristic-random.t0,7,random,1,normal,0.000003,1,,,8.0,8,,,,,
uttt.easy.heuristic-random.t0,8,heuristic,0,normal,0.000657,8,,,0.4,8,,,,,
uttt.easy.heuristic-random.t0,9,random,1,normal,0.000003,1,,,4.7,8,,,,,
uttt.easy.heuristic-random.t0,10,heuristic,0,normal,0.000741,9,,,7.7,9,,,,,
uttt.easy.heuristic-random.t0,11,random,1,normal,0.000003,1,,,7.2,8,,,,,
uttt.easy.heuristic-random.t0,12,heuristic,0,normal,0.000568,7,,,2.0,7,,,,,
uttt.easy.heuristic-random.t0,13,random,1,normal,0.000002,1,,,0.1,7,,,,,
uttt.easy.heuristic-random.t0,14,heuristic,0,normal,0.000662,9,,,1.2,9,,,,,
uttt.easy.heuristic-random.t0,15,random,1,normal,0.000007,1,,,7.1,60,,,,,
uttt.easy.heuristic-random.t0,16,heuristic,0,normal,0.000603,8,,,1.8,8,,,,,
uttt.easy.heuristic-random.t0,17,random,1,normal,0.000002,1,,,8.4,7,,,,,
uttt.easy.heuristic-random.t0,18,heuristic,0,normal,0.000521,7,,,4.1,7,,,,,
uttt.easy.heuristic-random.t0,19,random,1,normal,0.000002,1,,,1.4,7,,,,,
uttt.easy.heuristic-random.t0,20,heuristic,0,normal,0.000442,6,,,4.2,6,,,,,
uttt.easy.heuristic-random.t0,21,random,1,normal,0.000009,1,,,4.0,54,,,,,
uttt.easy.heuristic-random.t0,22,heuristic,0,normal,0.000512,6,,,0.0,6,,,,,
uttt.easy.heuristic-random.t0,23,random,1,normal,0.000007,1,,,1.7,47,,,,,
uttt.easy.heuristic-random.t0,24,heuristic,0,normal,0.000399,6,,,7.0,6,,,,,
uttt.easy.heuristic-random.t0,25,random,1,normal,0.000006,1,,,3.8,45,,,,,
uttt.easy.heuristic-random.t0,26,heuristic,0,normal,0.000403,6,,,8.1,6,,,,,
uttt.easy.heuristic-random.t0,27,random,1,normal,0.000003,1,,,1.3,5,,,,,
uttt.easy.heuristic-random.t0,28,heuristic,0,normal,0.000520,8,,,3.3,8,,,,,
uttt.easy.heuristic-random.t0,29,random,1,normal,0.000002,1,,,3.6,7,,,,,
uttt.easy.heuristic-random.t0,30,heuristic,0,normal,0.000516,8,,,6.1,8,,,,,
uttt.easy.heuristic-random.t0,31,random,1,normal,0.000002,1,,,1.1,4,,,,,
uttt.easy.heuristic-random.t0,32,heuristic,0,normal,0.001951,35,,,7.8,35,,,,,
uttt.easy.heuristic-random.t0,33,random,1,normal,0.000002,1,,,8.8,5,,,,,
uttt.easy.heuristic-random.t0,34,heuristic,0,normal,0.001379,29,,,7.4,29,,,,,
uttt.easy.heuristic-random.t0,35,random,1,normal,0.000002,1,,,4.6,4,,,,,
uttt.easy.heuristic-random.t0,36,heuristic,0,normal,0.000276,7,,,6.7,7,,,,,
uttt.easy.heuristic-random.t0,37,random,1,normal,0.000004,1,,,3.1,23,,,,,
uttt.easy.heuristic-random.t0,38,heuristic,0,normal,0.000931,22,,,6.4,22,,,,,
uttt.easy.heuristic-random.t0,39,random,1,normal,0.000002,1,,,4.4,3,,,,,
uttt.easy.heuristic-random.t0,40,heuristic,0,normal,0.000068,2,,,4.8,2,,,,,
uttt.easy.heuristic-random.t0,41,random,1,normal,0.000004,1,,,5.8,14,,,,,
uttt.easy.heuristic-random.t0,42,heuristic,0,normal,0.000415,13,,,4.3,13,,,,,
uttt.easy.heuristic-random.t0,43,random,1,normal,0.000002,1,,,3.7,5,,,,,
